,course_index,user_index,rating
1363,61,832.0,3
1364,61,,5
1365,61,840.0,3
1366,61,748.0,5
1367,61,841.0,5
1368,61,327.0,5
1369,61,491.0,5
1370,61,686.0,5
1371,61,842.0,2
1372,61,843.0,5
1373,61,844.0,5
1374,61,845.0,5
1375,61,808.0,5
1376,61,838.0,5
1377,61,846.0,4
1378,61,446.0,5
1379,61,31.0,3
1380,61,769.0,5
1381,61,251.0,5
1382,61,847.0,5
1383,61,848.0,5
1384,61,186.0,4
1385,61,849.0,5
1386,61,850.0,5
1387,61,,5
1388,61,851.0,5
1389,61,849.0,5
1390,61,852.0,5
1391,61,853.0,5
1392,61,854.0,5
1393,61,855.0,5
1394,61,856.0,5
1395,61,857.0,5
1396,61,41.0,5
1397,61,47.0,5
1398,61,257.0,4
1399,61,841.0,5
1400,61,858.0,5
1401,61,836.0,5
1402,61,665.0,5
1403,61,859.0,5
1404,83,860.0,4
1405,83,861.0,5
1406,83,862.0,5
1407,83,295.0,5
1408,83,863.0,5
1409,83,864.0,5
1410,83,845.0,5
1411,83,865.0,5
1412,83,866.0,5
1413,83,515.0,5
1414,83,864.0,5
1415,83,867.0,5
1416,83,861.0,5
1417,83,621.0,5
1418,83,686.0,5
1419,83,868.0,5
1420,83,136.0,5
1421,83,863.0,5
1422,83,869.0,5
1423,83,870.0,5
1424,83,414.0,5
1425,83,862.0,5
1426,83,405.0,5
1427,83,871.0,5
1428,83,872.0,4
1429,83,792.0,5
1430,83,195.0,5
1431,83,513.0,5
1432,83,873.0,4
1433,83,874.0,5
1434,83,871.0,5
1435,83,397.0,5
1436,83,875.0,5
1437,83,876.0,5
1438,83,621.0,5
1439,83,417.0,5
1440,83,877.0,5
1441,83,180.0,5
1442,83,873.0,4
1443,83,878.0,5
1444,83,864.0,5
1445,83,382.0,5
1446,83,863.0,5
1447,83,875.0,5
1448,83,430.0,5
1449,83,874.0,5
1450,83,92.0,5
1451,83,83.0,5
1452,81,533.0,4
1453,81,879.0,4
1454,81,880.0,5
1455,81,881.0,5
1456,81,326.0,5
1457,81,882.0,5
1458,81,,4
1459,81,299.0,5
1460,81,282.0,5
1461,81,741.0,5
1462,81,882.0,5
1463,81,329.0,5
1464,81,883.0,5
1465,81,884.0,4
1466,81,77.0,5
1467,81,600.0,5
1468,81,885.0,5
1469,81,886.0,4
1470,81,887.0,5
1471,81,888.0,5
1472,81,889.0,5
1473,81,163.0,5
1474,81,664.0,5
1475,81,890.0,5
1476,81,532.0,5
1477,81,424.0,5
1478,81,891.0,5
1479,81,532.0,5
1480,81,348.0,5
1481,81,32.0,3
1482,81,892.0,4
1483,81,887.0,5
1484,81,84.0,5
1485,81,893.0,5
1486,81,6.0,5
1487,81,894.0,5
1488,81,895.0,5
1489,81,879.0,4
1490,81,881.0,5
1491,81,896.0,5
1492,81,897.0,4
1493,81,883.0,5
1494,81,883.0,5
1495,81,898.0,1
1496,81,586.0,5
1497,81,899.0,5
1498,81,132.0,5
1499,81,900.0,5
1500,81,703.0,3
1501,81,647.0,4
1502,81,901.0,5
1503,81,902.0,5
1504,81,887.0,5
1505,81,903.0,4
1506,81,885.0,5
1507,81,904.0,5
1508,81,905.0,5
1509,81,906.0,5
1510,81,763.0,5
1511,81,249.0,4
1512,81,907.0,5
1513,81,766.0,5
1514,81,683.0,5
1515,81,306.0,4
1516,81,908.0,5
1517,81,559.0,5
1518,81,909.0,5
1519,81,910.0,5
1520,81,899.0,5
1521,81,224.0,5
1522,81,911.0,5
1523,81,912.0,5
1524,81,892.0,4
1525,81,893.0,5
1526,81,886.0,4
1527,81,913.0,5
1528,81,914.0,5
1529,16,66.0,5
1530,16,915.0,5
1531,16,51.0,4
1532,16,548.0,5
1533,16,916.0,5
1534,16,66.0,5
1535,16,853.0,5
1536,16,917.0,5
1537,16,848.0,5
1538,16,918.0,5
1539,16,635.0,5
1540,16,333.0,5
1541,16,33.0,5
1542,16,,5
1543,16,651.0,4
1544,16,919.0,5
1545,16,920.0,5
1546,16,703.0,5
1547,16,916.0,5
1548,16,921.0,5
1549,16,922.0,4
1550,16,923.0,5
1551,16,924.0,5
1552,16,925.0,5
1553,16,926.0,5
1554,16,927.0,5
1555,16,928.0,5
1556,16,929.0,5
1557,16,930.0,5
1558,16,931.0,5
1559,16,493.0,5
1560,16,932.0,4
1561,16,242.0,5
1562,16,66.0,5
1563,16,933.0,5
1564,16,934.0,5
1565,16,845.0,5
1566,16,935.0,5
1567,16,936.0,5
1568,16,644.0,5
1569,16,937.0,5
1570,16,938.0,5
1571,16,939.0,5
1572,16,,5
1573,16,940.0,5
1574,16,941.0,5
1575,16,83.0,5
1576,16,942.0,5
1577,16,943.0,5
1578,16,741.0,5
1579,16,944.0,5
1580,16,945.0,5
1581,16,158.0,5
1582,16,362.0,5
1583,16,940.0,5
1584,16,935.0,5
1585,16,946.0,5
1586,60,293.0,5
1587,60,736.0,5
1588,60,619.0,5
1589,60,934.0,5
1590,60,947.0,5
1591,60,939.0,5
1592,60,388.0,4
1593,60,711.0,5
1594,60,948.0,5
1595,60,949.0,5
1596,60,950.0,5
1597,60,951.0,5
1598,60,,5
1599,60,516.0,5
1600,60,952.0,5
1601,60,324.0,5
1602,60,953.0,5
1603,60,954.0,4
1604,60,16.0,5
1605,60,955.0,5
1606,60,956.0,5
1607,60,957.0,5
1608,60,635.0,5
1609,60,940.0,5
1610,60,254.0,5
1611,60,48.0,5
1612,60,958.0,5
1613,60,374.0,5
1614,60,917.0,5
1615,60,959.0,5
1616,60,952.0,5
1617,60,960.0,5
1618,60,961.0,5
1619,60,962.0,5
1620,60,953.0,5
1621,60,925.0,5
1622,60,248.0,5
1623,60,963.0,5
1624,60,646.0,5
1625,60,249.0,4
1626,60,129.0,5
1627,60,964.0,5
1628,60,962.0,5
1629,60,965.0,5
1630,60,966.0,5
1631,60,693.0,5
1632,60,967.0,5
1633,60,923.0,5
1634,60,968.0,5
1635,60,964.0,5
1636,60,969.0,5
1637,60,970.0,5
1638,60,323.0,5
1639,60,908.0,5
1640,60,16.0,5
1641,60,971.0,5
1642,60,738.0,5
1643,60,964.0,5
1644,60,919.0,5
1645,60,972.0,5
1646,60,248.0,5
1647,60,973.0,5
1648,60,974.0,5
1649,60,975.0,5
1650,60,967.0,5
1651,60,976.0,5
1652,60,242.0,5
1653,60,969.0,5
1654,60,545.0,5
1655,60,,5
1656,60,947.0,5
1657,60,693.0,5
1658,60,977.0,5
1659,60,934.0,5
1660,60,882.0,4
1661,60,706.0,5
1662,60,939.0,5
1663,60,951.0,5
1664,60,958.0,5
1665,60,978.0,5
1666,60,954.0,4
1667,4,495.0,5
1668,4,596.0,5
1669,4,944.0,1
1670,4,979.0,5
1671,4,980.0,5
1672,4,981.0,5
1673,4,363.0,5
1674,4,907.0,5
1675,4,107.0,3
1676,4,982.0,5
1677,4,223.0,5
1678,4,557.0,5
1679,4,214.0,5
1680,4,983.0,4
1681,4,984.0,5
1682,4,985.0,5
1683,4,986.0,5
1684,4,987.0,5
1685,4,988.0,5
1686,4,554.0,5
1687,4,984.0,5
1688,4,38.0,5
1689,4,,5
1690,4,83.0,5
1691,4,989.0,5
1692,4,990.0,5
1693,4,171.0,5
1694,4,500.0,5
1695,4,910.0,5
1696,4,991.0,5
1697,4,460.0,5
1698,4,992.0,5
1699,4,993.0,5
1700,4,774.0,5
1701,4,329.0,5
1702,4,139.0,5
1703,4,430.0,5
1704,4,233.0,5
1705,4,70.0,5
1706,4,994.0,4
1707,4,981.0,5
1708,4,995.0,5
1709,4,260.0,4
1710,4,996.0,5
1711,4,997.0,4
1712,4,981.0,5
1713,4,376.0,5
1714,4,998.0,5
1715,4,171.0,5
1716,4,999.0,5
1717,4,1000.0,5
1718,4,1001.0,5
1719,4,979.0,5
1720,4,1002.0,5
1721,4,977.0,5
1722,4,93.0,1
1723,4,994.0,4
1724,4,822.0,5
1725,86,1003.0,5
1726,86,374.0,5
1727,86,1004.0,5
1728,86,1005.0,4
1729,86,795.0,5
1730,86,1006.0,5
1731,86,1007.0,4
1732,86,1008.0,5
1733,86,1009.0,5
1734,86,525.0,5
1735,86,1010.0,5
1736,86,1011.0,1
1737,86,1007.0,4
1738,86,1012.0,5
1739,86,72.0,5
1740,86,852.0,5
1741,86,1013.0,5
1742,86,1014.0,4
1743,86,1008.0,5
1744,86,852.0,5
1745,86,497.0,5
1746,86,374.0,5
1747,86,1015.0,5
1748,86,1004.0,5
1749,86,371.0,5
1750,86,411.0,5
1751,86,412.0,4
1752,86,204.0,5
1753,86,1016.0,5
1754,86,203.0,5
1755,86,372.0,5
1756,86,1004.0,5
1757,86,747.0,5
1758,86,203.0,5
1759,86,147.0,5
1760,86,1017.0,5
1761,86,1014.0,5
1762,86,1017.0,5
1763,86,628.0,4
1764,86,1005.0,4
1765,86,795.0,5
1766,86,412.0,4
1767,86,1018.0,5
1768,86,1008.0,5
1769,86,328.0,5
1770,86,1019.0,5
1771,86,411.0,5
1772,86,372.0,5
1773,86,318.0,5
1774,93,425.0,5
1775,93,365.0,5
1776,93,194.0,5
1777,93,736.0,5
1778,93,419.0,5
1779,93,1020.0,4
1780,93,1021.0,5
1781,93,1022.0,5
1782,93,983.0,5
1783,93,938.0,5
1784,93,201.0,5
1785,93,1023.0,5
1786,93,254.0,5
1787,93,582.0,5
1788,93,187.0,5
1789,93,1024.0,5
1790,93,425.0,5
1791,93,1025.0,4
1792,93,1026.0,5
1793,93,200.0,5
1794,93,1027.0,5
1795,93,1028.0,5
1796,93,186.0,4
1797,93,1022.0,5
1798,93,233.0,5
1799,93,1029.0,4
1800,93,1030.0,5
1801,93,816.0,5
1802,93,194.0,5
1803,93,938.0,5
1804,93,192.0,5
1805,14,1031.0,5
1806,14,81.0,5
1807,14,1032.0,5
1808,14,792.0,5
1809,14,1033.0,4
1810,14,871.0,5
1811,14,1034.0,5
1812,14,1033.0,4
1813,14,454.0,5
1814,14,195.0,4
1815,14,421.0,5
1816,14,66.0,4
1817,14,381.0,5
1818,14,676.0,4
1819,14,879.0,5
1820,14,1035.0,4
1821,14,1036.0,4
1822,14,743.0,3
1823,14,1037.0,5
1824,14,93.0,4
1825,14,1038.0,5
1826,14,154.0,5
1827,14,1039.0,4
1828,14,76.0,5
1829,14,974.0,5
1830,14,1003.0,5
1831,14,1034.0,5
1832,14,1032.0,5
1833,14,706.0,5
1834,14,683.0,5
1835,14,232.0,5
1836,14,1036.0,4
1837,14,488.0,5
1838,14,1040.0,5
1839,14,589.0,5
1840,14,380.0,5
1841,14,1041.0,5
1842,14,830.0,5
1843,14,1042.0,5
1844,14,1043.0,5
1845,14,1041.0,5
1846,14,1038.0,5
1847,14,497.0,5
1848,14,1044.0,3
1849,14,412.0,5
1850,14,429.0,3
1851,14,1045.0,5
1852,14,670.0,5
1853,14,1046.0,5
1854,14,924.0,4
1855,14,1047.0,5
1856,14,1047.0,5
1857,14,1048.0,5
1858,28,437.0,4
1859,28,1049.0,5
1860,28,1050.0,5
1861,28,380.0,5
1862,28,297.0,4
1863,28,1051.0,3
1864,28,917.0,5
1865,28,412.0,5
1866,28,1052.0,5
1867,28,1053.0,5
1868,28,727.0,5
1869,28,1054.0,5
1870,28,982.0,5
1871,28,985.0,5
1872,28,1055.0,5
1873,28,784.0,5
1874,28,77.0,5
1875,28,937.0,5
1876,28,1037.0,5
1877,28,1056.0,5
1878,28,33.0,5
1879,28,1046.0,5
1880,28,749.0,5
1881,28,785.0,5
1882,28,891.0,5
1883,28,,5
1884,28,1057.0,5
1885,28,1050.0,5
1886,28,47.0,5
1887,28,891.0,5
1888,28,1058.0,5
1889,28,1059.0,5
1890,28,633.0,5
1891,28,1050.0,5
1892,28,1060.0,5
1893,28,1061.0,4
1894,28,157.0,5
1895,28,1051.0,3
1896,28,1062.0,5
1897,28,1062.0,5
1898,28,917.0,5
1899,28,1026.0,4
1900,28,58.0,5
1901,28,544.0,5
1902,28,1063.0,5
1903,28,341.0,5
1904,28,1064.0,5
1905,28,1038.0,5
1906,28,1065.0,4
1907,28,384.0,5
1908,28,382.0,5
1909,28,411.0,5
1910,28,1044.0,5
1911,28,436.0,3
1912,28,1066.0,5
1913,28,411.0,5
1914,28,49.0,5
1915,28,417.0,5
1916,97,1067.0,5
1917,97,999.0,4
1918,97,877.0,4
1919,97,1068.0,5
1920,97,402.0,5
1921,97,1069.0,5
1922,97,499.0,5
1923,97,1070.0,5
1924,97,429.0,3
1925,97,259.0,5
1926,97,1071.0,5
1927,97,454.0,5
1928,97,252.0,4
1929,97,515.0,5
1930,97,113.0,3
1931,97,1072.0,3
1932,97,1073.0,5
1933,97,1074.0,5
1934,97,429.0,3
1935,97,453.0,5
1936,97,798.0,5
1937,97,325.0,4
1938,97,1075.0,5
1939,97,219.0,4
1940,97,358.0,5
1941,97,1073.0,5
1942,97,,4
1943,97,1076.0,5
1944,97,876.0,5
1945,97,1077.0,1
1946,97,323.0,5
1947,97,1078.0,4
1948,97,1079.0,4
1949,97,1080.0,5
1950,97,1081.0,4
1951,97,433.0,5
1952,97,299.0,4
1953,97,1082.0,5
1954,97,1074.0,5
1955,97,1079.0,4
1956,97,1083.0,5
1957,97,747.0,5
1958,97,198.0,5
1959,97,310.0,5
1960,97,1084.0,5
1961,97,1071.0,5
1962,97,1085.0,4
1963,97,776.0,5
1964,97,555.0,5
1965,97,753.0,5
1966,97,1086.0,4
1967,97,1076.0,5
1968,97,99.0,5
1969,97,428.0,4
1970,97,1087.0,5
1971,97,1079.0,4
1972,97,1067.0,5
1973,97,1088.0,5
1974,97,1089.0,5
1975,97,284.0,5
1976,97,1080.0,5
1977,97,,4
1978,97,299.0,4
1979,97,259.0,5
1980,97,433.0,4
1981,97,1001.0,5
1982,97,245.0,5
1983,97,1086.0,4
1984,97,1090.0,5
1985,97,673.0,5
1986,97,1082.0,5
1987,97,1091.0,5
1988,97,368.0,5
1989,97,1072.0,3
1990,97,1025.0,5
1991,97,1073.0,5
1992,97,842.0,5
1993,97,1004.0,5
1994,97,295.0,5
1995,97,87.0,5
1996,97,1081.0,4
1997,97,591.0,5
1998,97,1084.0,5
1999,97,137.0,4
2000,97,1092.0,5
2001,97,1086.0,4
2002,97,1093.0,5
2003,97,1068.0,5
2004,97,124.0,5
2005,97,1094.0,1
2006,97,1077.0,1
2007,97,1082.0,5
2008,97,1031.0,5
2009,97,1001.0,5
2010,97,468.0,5
2011,97,1095.0,5
2012,97,1096.0,5
2013,97,1097.0,5
2014,97,1070.0,5
2015,56,1098.0,4
2016,56,426.0,5
2017,56,832.0,5
2018,56,233.0,5
2019,56,938.0,3
2020,56,1099.0,5
2021,56,1100.0,5
2022,56,1101.0,3
2023,56,1102.0,5
2024,56,854.0,5
2025,56,608.0,5
2026,56,544.0,4
2027,56,1103.0,5
2028,56,972.0,5
2029,56,1104.0,4
2030,56,11.0,4
2031,56,1105.0,5
2032,56,180.0,5
2033,56,989.0,4
2034,56,150.0,5
2035,56,12.0,5
2036,56,279.0,5
2037,56,136.0,5
2038,56,786.0,5
2039,56,1105.0,5
2040,56,1106.0,4
2041,56,,4
2042,56,220.0,5
2043,56,1101.0,3
2044,56,1107.0,4
2045,56,1108.0,4
2046,56,840.0,5
2047,56,1094.0,5
2048,56,1094.0,5
2049,56,163.0,5
2050,56,446.0,5
2051,56,752.0,5
2052,56,211.0,5
2053,56,221.0,4
2054,56,521.0,4
2055,56,287.0,4
2056,56,1109.0,5
2057,56,,4
2058,56,877.0,5
2059,56,1110.0,4
2060,56,18.0,5
2061,56,1111.0,5
2062,56,786.0,5
2063,56,600.0,4
2064,56,1099.0,5
2065,56,1112.0,1
2066,56,1113.0,5
2067,56,1114.0,5
2068,56,1108.0,5
2069,56,82.0,5
2070,56,585.0,5
2071,56,1115.0,2
2072,56,1116.0,5
2073,56,539.0,4
2074,56,22.0,5
2075,56,404.0,5
2076,56,,4
2077,56,,5
2078,56,431.0,5
2079,56,1117.0,5
2080,56,1044.0,5
2081,56,1051.0,5
2082,56,1118.0,5
2083,56,640.0,4
2084,56,77.0,5
2085,56,660.0,5
2086,56,784.0,5
2087,56,899.0,4
2088,56,1115.0,2
2089,56,404.0,5
2090,56,136.0,5
2091,56,946.0,5
2092,18,1119.0,4
2093,18,74.0,5
2094,18,1035.0,5
2095,18,1120.0,5
2096,18,232.0,4
2097,18,394.0,4
2098,18,460.0,5
2099,18,83.0,1
2100,18,692.0,4
2101,18,1121.0,5
2102,18,1122.0,5
2103,18,5.0,4
2104,18,1003.0,4
2105,18,1123.0,5
2106,18,1124.0,5
2107,18,34.0,4
2108,18,1125.0,4
2109,18,1126.0,4
2110,18,539.0,5
2111,18,959.0,4
2112,18,20.0,5
2113,18,1127.0,5
2114,18,1068.0,5
2115,18,1128.0,5
2116,18,436.0,5
2117,18,1129.0,5
2118,18,85.0,4
2119,18,1120.0,5
2120,18,795.0,5
2121,18,106.0,5
2122,18,886.0,5
2123,18,,5
2124,18,794.0,5
2125,18,1130.0,5
2126,18,157.0,4
2127,18,452.0,5
2128,18,1131.0,5
2129,18,534.0,4
2130,18,840.0,5
2131,18,1132.0,4
2132,18,1133.0,3
2133,18,433.0,5
2134,18,1056.0,5
2135,18,1134.0,5
2136,18,1135.0,4
2137,18,1136.0,4
2138,18,654.0,4
2139,18,414.0,5
2140,18,1137.0,5
2141,18,1138.0,5
2142,18,525.0,5
2143,18,172.0,5
2144,18,111.0,5
2145,18,800.0,5
2146,18,1139.0,5
2147,18,1123.0,4
2148,18,352.0,5
2149,18,221.0,4
2150,18,1136.0,4
2151,18,1140.0,4
2152,18,339.0,5
2153,18,111.0,5
2154,18,534.0,4
2155,18,384.0,4
2156,18,892.0,5
2157,66,1141.0,5
2158,66,465.0,5
2159,66,1078.0,5
2160,66,1142.0,3
2161,66,662.0,5
2162,66,252.0,3
2163,66,1133.0,5
2164,66,60.0,5
2165,66,77.0,5
2166,66,1143.0,5
2167,66,354.0,4
2168,66,835.0,5
2169,66,1144.0,5
2170,66,1145.0,5
2171,66,1146.0,5
2172,66,1147.0,4
2173,66,303.0,5
2174,66,1143.0,5
2175,66,713.0,5
2176,66,1148.0,5
2177,66,1127.0,5
2178,66,210.0,4
2179,66,1149.0,4
2180,66,987.0,5
2181,66,1150.0,5
2182,66,1151.0,2
2183,66,316.0,5
2184,66,1152.0,5
2185,66,545.0,5
2186,66,442.0,4
2187,66,1146.0,4
2188,66,1088.0,4
2189,66,,5
2190,66,1078.0,5
2191,66,1153.0,5
2192,66,1148.0,5
2193,66,1149.0,4
2194,66,79.0,5
2195,66,1141.0,5
2196,66,296.0,5
2197,66,1154.0,4
2198,66,252.0,3
2199,66,488.0,3
2200,66,1148.0,5
2201,66,1155.0,5
2202,66,1144.0,5
2203,66,1133.0,5
2204,66,222.0,5
2205,66,442.0,4
2206,66,1146.0,4
2207,66,347.0,5
2208,66,,5
2209,66,599.0,5
2210,66,231.0,4
2211,66,274.0,5
2212,66,1156.0,5
2213,66,710.0,5
2214,66,1156.0,5
2215,66,933.0,5
2216,66,1130.0,5
2217,66,347.0,5
2218,66,1157.0,5
2219,66,1007.0,5
2220,66,1153.0,5
2221,66,1158.0,5
2222,66,238.0,5
2223,66,1026.0,4
2224,66,1142.0,3
2225,66,1159.0,5
2226,66,1160.0,5
2227,66,1100.0,5
2228,66,692.0,5
2229,66,1161.0,1
2230,66,1162.0,4
2231,66,1142.0,3
2232,66,109.0,4
2233,66,202.0,5
2234,66,1162.0,4
2235,66,1095.0,5
2236,66,692.0,5
2237,66,238.0,5
2238,66,1158.0,5
2239,66,97.0,5
2240,66,231.0,5
2241,66,1150.0,4
2242,66,1147.0,4
2243,66,1151.0,2
2244,66,1163.0,5
2245,66,677.0,5
2246,66,1163.0,5
2247,66,762.0,4
2248,66,525.0,5
2249,66,1159.0,5
2250,66,1144.0,5
2251,66,1164.0,5
2252,66,677.0,5
2253,66,1165.0,5
2254,66,1166.0,5
2255,66,857.0,5
2256,85,1016.0,5
2257,85,187.0,5
2258,85,584.0,5
2259,85,1167.0,5
2260,85,1168.0,5
2261,85,185.0,5
2262,85,1169.0,4
2263,85,290.0,5
2264,85,1170.0,5
2265,85,792.0,5
2266,85,,5
2267,85,1169.0,4
2268,85,1171.0,5
2269,85,1171.0,5
2270,85,1172.0,5
2271,85,1168.0,5
2272,85,499.0,5
2273,85,1016.0,5
2274,85,233.0,5
2275,85,1173.0,5
2276,85,1170.0,5
2277,85,1174.0,5
2278,85,1109.0,5
2279,85,100.0,5
2280,85,909.0,5
2281,85,1169.0,4
2282,85,332.0,5
2283,85,1172.0,5
2284,85,1175.0,5
2285,85,1171.0,5
2286,85,1173.0,5
2287,85,1004.0,4
2288,72,545.0,4
2289,72,,5
2290,72,968.0,4
2291,72,9.0,5
2292,72,,4
2293,72,877.0,5
2294,72,1176.0,5
2295,72,662.0,5
2296,72,898.0,5
2297,72,335.0,5
2298,72,1177.0,5
2299,72,1089.0,3
2300,72,1178.0,5
2301,72,1179.0,5
2302,72,1180.0,5
2303,72,1176.0,5
2304,72,620.0,5
2305,72,631.0,4
2306,72,1181.0,4
2307,72,1182.0,5
2308,72,272.0,5
2309,72,1183.0,5
2310,72,900.0,5
2311,72,245.0,5
2312,72,1184.0,5
2313,72,848.0,5
2314,72,1185.0,5
2315,72,470.0,5
2316,72,1183.0,5
2317,72,327.0,4
2318,72,1186.0,5
2319,72,71.0,5
2320,72,26.0,5
2321,72,9.0,5
2322,72,1124.0,4
2323,72,1187.0,5
2324,72,862.0,5
2325,59,1188.0,5
2326,59,1189.0,4
2327,59,66.0,4
2328,59,626.0,4
2329,59,1042.0,4
2330,59,605.0,4
2331,59,743.0,3
2332,59,1190.0,3
2333,59,1191.0,4
2334,59,28.0,4
2335,59,1188.0,5
2336,59,424.0,4
2337,59,1192.0,4
2338,59,370.0,4
2339,59,1193.0,4
2340,59,1191.0,4
2341,59,1194.0,3
2342,59,1072.0,3
2343,59,237.0,3
2344,59,896.0,5
2345,59,620.0,4
2346,59,88.0,4
2347,59,88.0,4
2348,59,1195.0,4
2349,59,605.0,4
2350,59,1196.0,4
2351,59,1197.0,4
2352,59,1198.0,4
2353,59,620.0,4
2354,59,339.0,4
2355,59,1197.0,4
2356,59,1199.0,4
2357,59,1189.0,4
2358,59,1200.0,4
2359,59,1192.0,4
2360,59,1174.0,4
2361,59,1201.0,4
2362,59,309.0,3
2363,59,310.0,4
2364,59,237.0,3
2365,59,1174.0,4
2366,59,1199.0,4
2367,59,353.0,4
2368,59,1196.0,4
2369,59,1202.0,2
2370,59,1203.0,4
2371,59,549.0,3
2372,59,762.0,4
2373,59,1204.0,4
2374,59,1194.0,3
2375,59,497.0,5
2376,59,1192.0,4
2377,59,1190.0,3
2378,59,789.0,5
2379,59,1205.0,4
2380,59,353.0,4
2381,59,1085.0,4
2382,59,456.0,4
2383,59,647.0,3
2384,59,1206.0,4
2385,59,1197.0,4
2386,59,,4
2387,59,1207.0,4
2388,59,963.0,3
2389,59,538.0,5
2390,59,1208.0,5
2391,59,1209.0,4
2392,59,650.0,4
2393,59,225.0,3
2394,59,1210.0,4
2395,59,1208.0,5
2396,59,1209.0,4
2397,59,1203.0,4
2398,59,1210.0,4
2399,59,789.0,5
2400,59,760.0,4
2401,59,309.0,3
2402,59,1194.0,3
2403,59,1201.0,4
2404,59,1121.0,3
2405,59,1202.0,2
2406,59,942.0,4
2407,59,1175.0,3
2408,59,1196.0,4
2409,59,1059.0,5
2410,15,85.0,5
2411,15,926.0,3
2412,15,758.0,5
2413,15,1211.0,5
2414,15,106.0,5
2415,15,234.0,5
2416,15,1212.0,5
2417,15,673.0,5
2418,15,183.0,5
2419,15,793.0,5
2420,15,1213.0,5
2421,15,32.0,5
2422,15,837.0,5
2423,15,1214.0,5
2424,15,351.0,5
2425,15,234.0,5
2426,15,331.0,5
2427,15,250.0,5
2428,15,814.0,5
2429,15,33.0,5
2430,15,1215.0,5
2431,15,1214.0,5
2432,15,596.0,5
2433,15,234.0,5
2434,15,877.0,5
2435,15,478.0,5
2436,15,1216.0,5
2437,15,976.0,5
2438,15,1105.0,5
2439,15,1217.0,5
2440,15,1218.0,5
2441,15,1219.0,4
2442,15,879.0,2
2443,15,57.0,5
2444,15,44.0,4
2445,15,1220.0,5
2446,15,609.0,5
2447,15,903.0,5
2448,15,1221.0,5
2449,15,1084.0,5
2450,15,995.0,5
2451,15,466.0,5
2452,15,1222.0,4
2453,15,921.0,5
2454,15,351.0,5
2455,15,1213.0,5
2456,15,1223.0,5
2457,15,1224.0,5
2458,15,814.0,5
2459,15,395.0,5
2460,15,1225.0,5
2461,15,398.0,5
2462,15,1222.0,5
2463,15,1159.0,5
2464,15,305.0,5
2465,15,1226.0,5
2466,15,1227.0,5
2467,15,1228.0,4
2468,15,183.0,5
2469,15,438.0,4
2470,15,411.0,5
2471,15,843.0,5
2472,15,426.0,5
2473,15,1229.0,5
2474,1,1165.0,5
2475,1,138.0,5
2476,1,1230.0,5
2477,1,590.0,5
2478,1,121.0,5
2479,1,94.0,5
2480,1,911.0,5
2481,1,391.0,4
2482,1,1231.0,5
2483,1,1232.0,5
2484,1,1233.0,5
2485,1,1214.0,5
2486,1,1223.0,5
2487,1,973.0,5
2488,1,1234.0,5
2489,1,1235.0,1
2490,1,1236.0,5
2491,1,1223.0,5
2492,1,1048.0,4
2493,1,233.0,5
2494,1,138.0,5
2495,1,1237.0,5
2496,1,1235.0,1
2497,1,1059.0,5
2498,1,290.0,5
2499,1,1052.0,5
2500,1,621.0,4
2501,1,697.0,5
2502,1,590.0,5
2503,1,94.0,5
2504,1,590.0,5
2505,1,878.0,4
2506,1,920.0,4
2507,1,1238.0,4
2508,1,1061.0,5
2509,1,570.0,5
2510,1,875.0,4
2511,1,906.0,5
2512,1,906.0,5
2513,1,439.0,5
2514,1,1093.0,4
2515,1,837.0,5
2516,1,1238.0,4
2517,1,1239.0,5
2518,1,1240.0,4
2519,1,1241.0,5
2520,1,263.0,5
2521,1,362.0,5
2522,1,391.0,4
2523,1,410.0,5
2524,1,1242.0,4
2525,1,1242.0,4
2526,1,1048.0,4
2527,1,995.0,5
2528,1,1243.0,4
2529,1,407.0,5
2530,1,252.0,5
2531,1,860.0,5
2532,1,1051.0,5
2533,1,1065.0,5
2534,1,944.0,5
2535,1,1231.0,5
2536,1,1244.0,4
2537,1,1245.0,5
2538,1,906.0,5
2539,1,1059.0,5
2540,1,1233.0,5
2541,1,1246.0,5
2542,1,83.0,5
2543,1,1247.0,5
2544,1,1117.0,4
2545,1,1248.0,5
2546,1,1045.0,5
2547,1,1241.0,5
2548,1,1076.0,5
2549,1,1239.0,5
2550,1,1231.0,5
2551,1,263.0,5
2552,1,430.0,5
2553,1,1246.0,5
2554,1,439.0,5
2555,1,1232.0,5
2556,1,1249.0,5
2557,1,56.0,5
2558,1,1230.0,5
2559,1,693.0,5
2560,1,564.0,1
2561,1,1093.0,4
2562,1,1234.0,5
2563,91,264.0,5
2564,91,1094.0,5
2565,91,1030.0,5
2566,91,385.0,5
2567,91,1250.0,5
2568,91,1251.0,4
2569,91,983.0,5
2570,91,1022.0,5
2571,91,1252.0,5
2572,91,1077.0,5
2573,91,1087.0,5
2574,91,1250.0,5
2575,91,500.0,5
2576,91,232.0,5
2577,91,1094.0,5
2578,91,1009.0,5
2579,91,1253.0,5
2580,91,1022.0,5
2581,91,60.0,4
2582,91,1025.0,5
2583,91,1251.0,4
2584,91,1254.0,5
2585,91,213.0,5
2586,91,211.0,5
2587,91,1254.0,5
2588,91,992.0,5
2589,91,213.0,5
2590,91,367.0,5
2591,91,1009.0,5
2592,91,1255.0,5
2593,91,318.0,4
2594,91,1153.0,5
2595,91,1163.0,4
2596,91,994.0,5
2597,91,868.0,5
2598,91,1251.0,4
